Bo1g037500	Dof	AT4G24060.1	1e-179	Dof family protein
Bo1g048300	NAC	AT4G27410.2	0.0	NAC family protein
Bo1g054800	bHLH	AT4G16430.1	0.0	bHLH family protein
Bo1g098400	bHLH	AT1G61660.1	0.0	bHLH family protein
Bo1g129730	NAC	AT3G15170.1	1e-151	NAC family protein
Bo1g134910	NAC	AT3G10480.3	1e-19	NAC domain containing protein 50
Bo1g139230	NF-YC	AT3G12480.1	1e-148	nuclear factor Y, subunit C11
Bo2g004170	Trihelix	AT5G03680.1	0.0	Trihelix family protein
Bo2g009300	NAC	AT5G09330.3	1e-180	NAC domain containing protein 82
Bo2g018090	NF-YC	AT5G19490.1	1e-107	NF-YC family protein
Bo2g025060	Dof	AT5G60200.1	1e-155	TARGET OF MONOPTEROS 6
Bo2g051420	LBD	AT1G65620.3	1e-129	LBD family protein
Bo2g055640	TCP	AT1G67260.1	1e-161	TCP family protein
Bo2g061410	bZIP	AT1G68880.1	3e-58	basic leucine-zipper 8
Bo2g091220	Trihelix	AT1G76880.1	1e-180	Trihelix family protein
Bo2g109030	WRKY	AT4G11070.1	1e-154	WRKY family protein
Bo2g133530	NF-YB	AT5G47640.1	8e-86	nuclear factor Y, subunit B2
Bo2g136900	WRKY	AT2G03340.1	0.0	WRKY DNA-binding protein 3
Bo2g151880	WRKY	AT5G28650.1	0.0	WRKY DNA-binding protein 74
Bo2g152980	Trihelix	AT5G28300.1	0.0	Trihelix family protein
Bo2g161140	Dof	AT5G60850.1	1e-119	OBF binding protein 4
Bo3g001900	E2F/DP	AT5G02470.3	1e-174	Transcription factor DP
Bo3g005100	NAC	AT5G08790.1	0.0	NAC family protein
Bo3g015790	E2F/DP	AT5G22220.2	0.0	E2F transcription factor 1
Bo3g029900	E2F/DP	AT2G36010.1	0.0	E2F transcription factor 3
Bo3g044350	GRAS	AT2G04890.1	6e-32	SCARECROW-like 21
Bo3g069000	bZIP	AT3G17609.2	1e-88	HY5-homolog
Bo3g076170	GATA	AT3G20750.1	1e-45	GATA transcription factor 29
Bo3g076180	EIL	AT3G20770.1	0.0	EIL family protein
Bo3g081380	CPP	AT3G22760.1	0.0	Tesmin/TSO1-like CXC domain-containing protein
Bo3g092020	NAC	AT2G17040.1	1e-167	NAC domain containing protein 36
Bo3g157090	NAC	AT3G10480.1	6e-12	NAC domain containing protein 50
Bo3g167300	bZIP	AT4G35040.1	1e-144	bZIP family protein
Bo3g168800	bHLH	AT4G34530.1	8e-85	cryptochrome-interacting basic-helix-loop-helix 1
Bo3g169400	bHLH	AT4G33880.1	0.0	ROOT HAIR DEFECTIVE 6-LIKE 2
Bo3g180960	WRKY	AT1G55600.1	3e-62	WRKY DNA-binding protein 10
Bo3g185870	NAC	AT1G54330.1	1e-168	NAC domain containing protein 20
Bo4g006950	bHLH	AT2G46810.1	1e-141	bHLH family protein
Bo4g008180	bHLH	AT2G46510.1	0.0	ABA-inducible BHLH-type transcription factor
Bo4g012880	bZIP	AT2G40950.1	0.0	bZIP family protein
Bo4g013080	bHLH	AT2G41240.1	1e-111	basic helix-loop-helix protein 100
Bo4g019620	bHLH	AT2G43140.2	1e-147	bHLH family protein
Bo4g052270	LBD	AT2G31310.1	1e-101	LOB domain-containing protein 14
Bo4g052460	bHLH	AT2G31220.1	0.0	bHLH family protein
Bo4g071630	GATA	AT1G08010.2	1e-102	GATA transcription factor 11
Bo4g112600	bHLH	AT3G56970.1	1e-155	bHLH family protein
Bo4g125760	HSF	AT3G51910.1	1e-152	heat shock transcription factor A7A
Bo4g154180	HSF	AT2G26150.1	2e-46	heat shock transcription factor A2
Bo4g154590	NAC	AT2G24430.2	0.0	NAC domain containing protein 38
Bo4g165090	bHLH	AT2G28160.1	0.0	FER-like regulator of iron uptake
Bo4g176430	bZIP	AT2G31370.5	0.0	bZIP family protein
Bo4g191510	VOZ	AT2G42400.1	0.0	vascular plant one zinc finger protein 2
Bo4g192870	NAC	AT2G43000.1	1e-169	NAC domain containing protein 42
Bo4g192880	bHLH	AT2G43010.2	0.0	phytochrome interacting factor 4
Bo4g195160	WRKY	AT2G44745.1	1e-134	WRKY family protein
Bo4g197330	NAC	AT2G46770.1	0.0	NAC family protein
Bo5g001100	NAC	AT1G01720.1	0.0	NAC family protein
Bo5g001290	SBP	AT1G02065.1	1e-134	squamosa promoter binding protein-like 8
Bo5g002590	bHLH	AT1G01260.1	0.0	bHLH family protein
Bo5g012060	bHLH	AT1G10585.1	2e-94	bHLH family protein
Bo5g045190	NAC	AT1G26870.1	0.0	NAC family protein
Bo5g073060	NAC	AT1G25580.1	2e-58	NAC family protein
Bo5g094500	CPP	AT3G22780.1	0.0	Tesmin/TSO1-like CXC domain-containing protein
Bo5g101260	Dof	AT3G21270.1	2e-84	DOF zinc finger protein 2
Bo5g114070	bHLH	AT3G19500.1	1e-142	bHLH family protein
Bo5g127500	TCP	AT3G15030.2	0.0	TCP family protein
Bo5g143370	bHLH	AT3G06590.2	1e-87	bHLH family protein
Bo6g018480	bZIP	AT1G49720.1	1e-165	abscisic acid responsive element-binding factor 1
Bo6g022200	GRAS	AT1G50420.1	0.0	scarecrow-like 3
Bo6g077140	GATA	AT3G60530.1	1e-120	GATA transcription factor 4
Bo6g086440	ZF-HD	AT1G75240.1	1e-114	homeobox protein 33
Bo6g101000	bHLH	AT1G66470.1	1e-145	ROOT HAIR DEFECTIVE6
Bo6g108460	bHLH	AT1G68920.3	0.0	bHLH family protein
Bo6g109250	NAC	AT1G26870.1	1e-155	NAC family protein
Bo6g110430	WRKY	AT1G69810.1	1e-158	WRKY DNA-binding protein 36
Bo7g011260	ZF-HD	AT2G18350.1	1e-118	homeobox protein 24
Bo7g039170	bHLH	AT3G56970.1	1e-120	bHLH family protein
Bo7g043690	GeBP	AT4G00270.1	1e-52	DNA-binding storekeeper protein-related transcriptional regulator
Bo7g044860	bHLH	AT1G29950.1	1e-105	bHLH family protein
Bo7g047040	NAC	AT1G28470.1	0.0	NAC domain containing protein 10
Bo7g086990	bHLH	AT3G28857.1	1e-52	bHLH family protein
Bo7g097790	TCP	AT5G23280.1	1e-107	TCP family protein
Bo7g109140	WRKY	AT4G23810.1	1e-156	WRKY family protein
Bo7g109540	GATA	AT4G24470.2	1e-135	GATA-type zinc finger protein with TIFY domain
Bo7g110740	GATA	AT4G26150.1	1e-129	cytokinin-responsive gata factor 1
Bo7g119550	bZIP	AT4G38900.3	0.0	bZIP family protein
Bo8g006050	LBD	AT1G06280.1	1e-114	LOB domain-containing protein 2
Bo8g010700	Dof	AT1G07640.3	1e-158	Dof family protein
Bo8g010900	GATA	AT1G08010.2	1e-119	GATA transcription factor 11
Bo8g083630	Trihelix	AT3G54390.1	1e-92	sequence-specific DNA binding transcription factors
Bo8g090820	WRKY	AT3G56400.1	1e-130	WRKY DNA-binding protein 70
Bo8g112540	bZIP	AT1G08320.3	0.0	bZIP family protein
Bo8g112740	NF-YC	AT1G07980.1	3e-70	nuclear factor Y, subunit C10
Bo8g112940	Dof	AT1G07640.3	1e-136	Dof family protein
Bo8g114020	GRAS	AT1G07520.1	0.0	GRAS family protein
Bo9g002370	bHLH	AT4G00480.1	0.0	bHLH family protein
Bo9g024710	bZIP	AT2G17770.2	3e-79	basic region/leucine zipper motif 27
Bo9g026020	GATA	AT2G18380.1	1e-111	GATA transcription factor 20
Bo9g030630	WRKY	AT1G64000.1	1e-104	WRKY DNA-binding protein 56
Bo9g069480	Trihelix	AT1G76870.1	3e-18	
Bo9g165380	WRKY	AT5G15130.1	0.0	WRKY DNA-binding protein 72
Bo9g171430	bZIP	AT5G11260.1	5e-83	bZIP family protein
Bo9g176100	NF-YA	AT5G06510.2	1e-125	nuclear factor Y, subunit A10
Bo9g180050	NAC	AT5G04410.1	0.0	NAC domain containing protein 2
Bo2g024860	ARF	AT5G60450.1	1e-150	auxin response factor 4
Bo4g039540	ARF	AT1G35240.1	0.0	auxin response factor 20
Bo1g011080	B3	AT4G31680.1	1e-146	B3 family protein
Bo3g068600	B3	AT3G17010.1	1e-102	B3 family protein
Bo4g035110	B3	AT2G36080.1	1e-146	B3 family protein
Bo5g002790	B3	AT1G01030.1	0.0	B3 family protein
Bo5g044980	B3	AT1G26680.1	1e-151	B3 family protein
Bo8g071450	B3	AT4G31690.1	2e-46	B3 family protein
Bo9g157490	B3	AT5G18000.1	1e-117	VERDANDI
Bo1g004960	AP2	AT4G36920.1	0.0	AP2 family protein
Bo2g009900	AP2	AT5G10510.2	0.0	AINTEGUMENTA-like 6
Bo2g013700	AP2	AT5G17430.1	0.0	AP2 family protein
Bo5g081310	AP2	AT1G51190.1	0.0	AP2 family protein
Bo6g067950	AP2	AT3G54320.3	0.0	AP2 family protein
Bo1g134510	ERF	AT3G14230.1	1e-166	related to AP2 2
Bo1g141310	ERF	AT3G11020.1	1e-104	DRE/CRT-binding protein 2B
Bo2g008700	ERF	AT5G07580.1	5e-89	ERF family protein
Bo3g023490	ERF	AT5G52020.1	2e-83	ERF family protein
Bo3g045150	ERF	AT4G11140.1	1e-117	cytokinin response factor 1
Bo3g143340	ERF	AT1G28360.1	2e-93	ERF domain protein 12
Bo4g024140	ERF	AT2G44840.1	1e-126	ethylene-responsive element binding factor 13
Bo4g149390	ERF	AT2G22200.1	1e-122	ERF family protein
Bo4g184540	ERF	AT2G35700.1	2e-85	ERF family protein
Bo5g027240	ERF	AT1G19210.1	5e-56	ERF family protein
Bo6g083410	ERF	AT1G77200.1	2e-95	ERF family protein
Bo6g113060	ERF	AT1G71520.1	2e-75	ERF family protein
Bo7g111140	ERF	AT5G67010.1	5e-65	ERF family protein
Bo8g096140	ERF	AT3G61630.1	1e-115	cytokinin response factor 6
Bo8g107780	ERF	AT1G12980.1	1e-82	ERF family protein
Bo9g154770	ERF	AT5G18560.1	1e-177	ERF family protein
Bo6g086240	DBB	AT1G75540.1	1e-174	salt tolerance homolog2
Bo9g163730	CO-like	AT5G15840.1	0.0	B-box type zinc finger protein with CCT domain
Bo4g157430	ARR-B	AT2G25180.1	0.0	response regulator 12
Bo6g105120	ARR-B	AT1G67710.1	0.0	response regulator 11
Bo4g012890	G2-like	AT2G40970.1	1e-121	G2-like family protein
Bo5g019810	G2-like	AT1G14600.1	1e-121	G2-like family protein
Bo2g166500	MIKC_MADS	AT5G65060.1	1e-92	MIKC_MADS family protein
Bo4g149800	MIKC_MADS	AT2G22540.1	1e-159	MIKC_MADS family protein
Bo6g109050	MIKC_MADS	AT1G69540.1	1e-178	AGAMOUS-like 94
Bo7g098190	MIKC_MADS	AT5G60910.1	1e-165	AGAMOUS-like 8
Bo2g007250	M-type_MADS	AT5G06500.1	6e-65	AGAMOUS-like 96
Bo4g157220	M-type_MADS	AT2G24840.1	8e-88	AGAMOUS-like 61
Bo8g088400	M-type_MADS	AT5G27580.1	2e-52	AGAMOUS-like 89
Bo3g030090	GRF	AT2G36400.1	1e-178	growth-regulating factor 3
Bo8g090420	GRF	AT3G52910.1	1e-115	growth-regulating factor 4
Bo1g131210	HB-other	AT1G17920.1	6e-45	homeodomain GLABROUS 12
Bo9g171420	HB-other	AT5G11270.1	1e-146	overexpressor of cationic peroxidase 3
Bo2g007050	WOX	AT3G11260.1	4e-80	WUSCHEL related homeobox 5
Bo9g159820	WOX	AT5G17810.1	1e-122	WUSCHEL related homeobox 12
Bo4g162540	TALE	AT2G27220.1	0.0	BEL1-like homeodomain 5
Bo1g008560	TALE	AT4G32980.1	0.0	homeobox gene 1
Bo9g175900	HD-ZIP	AT5G06710.1	1e-175	homeobox from Arabidopsis thaliana
Bo1g158930	HD-ZIP	AT3G01470.1	1e-131	homeobox 1
Bo7g118750	HD-ZIP	AT4G37790.1	1e-151	HD-ZIP family protein
Bo7g009960	HD-ZIP	AT2G18550.1	1e-125	homeobox protein 21
Bo12274s010	HD-ZIP	AT5G15150.1	8e-54	homeobox 3
Bo1g158730	HD-ZIP	AT3G01220.1	1e-156	homeobox protein 20
Bo2g158910	TALE	AT5G25220.2	0.0	KNOTTED1-like homeobox gene 3
Bo01061s030	TALE	AT1G62990.1	1e-105	KNOTTED-like homeobox of Arabidopsis thaliana 7
Bo3g048340	HD-ZIP	AT4G04890.1	0.0	protodermal factor 2
Bo4g024940	HD-ZIP	AT3G61150.1	0.0	homeodomain GLABROUS 1
Bo9g066790	HD-ZIP	AT5G46880.1	0.0	homeobox-7
Bo1g022390	LSD	AT4G20380.2	3e-88	LSD family protein
Bo1g040220	C3H	AT4G25440.1	0.0	zinc finger WD40 repeat protein 1
Bo1g059360	C3H	AT3G51120.1	0.0	DNA binding;zinc ion binding;nucleic acid binding;nucleic acid binding
Bo2g001020	C2H2	AT5G01860.1	1e-82	C2H2 family protein
Bo2g167740	C2H2	AT5G66730.1	0.0	C2H2-like zinc finger protein
Bo3g070100	C3H	AT2G32930.1	1e-33	zinc finger nuclease 2
Bo4g030570	C2H2	AT2G37430.1	1e-106	C2H2 family protein
Bo4g166690	C2H2	AT2G28710.1	2e-86	C2H2 family protein
Bo4g186920	C2H2	AT2G37430.1	1e-101	C2H2 family protein
Bo5g001300	C2H2	AT4G35280.1	4e-26	C2H2-like zinc finger protein
Bo8g076910	C2H2	AT3G48430.1	0.0	relative of early flowering 6
Bo8g099560	C3H	AT2G24830.1	0.0	C3H family protein
Bo8g112550	C2H2	AT1G08290.1	0.0	WIP domain protein 3
Bo9g024110	C3H	AT2G16485.1	0.0	nucleic acid binding;zinc ion binding;DNA binding
Bo9g180060	C2H2	AT5G04390.1	0.0	C2H2 family protein
Bo1g021790	MYB	AT3G18100.2	1e-153	myb domain protein 4r1
Bo3g004500	MYB	AT5G07690.1	1e-158	myb domain protein 29
Bo3g031390	MYB	AT2G36890.1	1e-143	MYB family protein
Bo3g097710	MYB	AT5G65790.1	0.0	myb domain protein 68
Bo4g140150	MYB	AT2G25230.1	1e-57	myb domain protein 100
Bo4g176030	MYB	AT2G31180.1	1e-130	myb domain protein 14
Bo5g007320	MYB	AT1G06180.1	1e-130	myb domain protein 13
Bo5g009920	MYB	AT1G09540.1	1e-172	myb domain protein 61
Bo5g025790	MYB	AT1G18710.1	5e-91	myb domain protein 47
Bo6g044070	MYB	AT1G34670.1	0.0	myb domain protein 93
Bo7g033260	MYB	AT3G24310.1	1e-136	myb domain protein 305
Bo7g050560	MYB	AT1G25340.1	1e-162	myb domain protein 116
Bo7g057770	MYB	AT1G22640.1	1e-138	myb domain protein 3
Bo7g085930	MYB	AT3G27810.1	1e-144	myb domain protein 21
Bo7g098590	MYB	AT5G61420.2	0.0	myb domain protein 28
Bo8g079430	MYB	AT3G50060.1	1e-136	myb domain protein 77
Bo9g176900	MYB	AT5G05790.1	1e-173	MYB family protein
Bo1g087910	MYB_related	AT1G58220.1	0.0	MYB_related family protein
Bo1g142610	MYB_related	AT5G04760.1	1e-61	MYB family protein
Bo4g140750	MYB_related	AT5G41020.1	0.0	MYB_related family protein
Bo5g010120	MYB_related	AT1G09710.1	0.0	MYB_related family protein
Bo5g023810	MYB_related	AT1G17460.2	0.0	TRF-like 3
Bo7g085920	MYB_related	AT3G27785.1	5e-47	myb domain protein 118
Bo8g068220	MYB_related	AT1G19000.1	1e-129	MYB_related family protein
Bo8g102960	MYB_related	AT1G19000.1	1e-112	MYB_related family protein
Bo8g117860	MYB_related	AT1G01380.1	9e-37	MYB_related family protein
Bo7g078630	C2H2
Bo5g043120	RAV	AT1G25560.1	0.0	RAV family protein
Bo00578s060	Dof	AT5G39660.1	0.0	cycling DOF factor 2
Bo00615s19017954:-1	bZIP	AT5G65210.2	0.0	bZIP family protein
Bo1g004750	GeBP	AT1G61730.1	4e-16	DNA-binding storekeeper protein-related transcriptional regulator
Bo1g005530	GATA	AT4G36620.1	1e-93	GATA transcription factor 19
Bo1g005730	SRS	AT4G36260.1	1e-143	Lateral root primordium (LRP) protein-related
Bo1g005750	GATA	AT4G36240.1	1e-120	GATA transcription factor 7
Bo1g006340	Nin-like	AT4G35590.1	1e-166	RWP-RK domain-containing protein
Bo1g007140	bZIP	AT4G34590.1	1e-76	G-box binding factor 6
Bo1g008730	GATA	AT4G32890.1	1e-167	GATA transcription factor 9
Bo1g074680	E2F/DP	AT3G48160.2	0.0	DP-E2F-like 1
Bo1g134650	NF-YA	AT3G14020.1	1e-126	nuclear factor Y, subunit A6
Bo2g008950	NF-YB	AT5G23090.2	1e-101	nuclear factor Y, subunit B13
Bo2g009040	TCP	AT5G08330.1	1e-110	TCP family protein
Bo2g009510	bHLH	AT5G09750.1	7e-88	bHLH family protein
Bo2g009670	bZIP	AT5G10030.1	0.0	TGACG motif-binding factor 4
Bo2g009710	EIL	AT5G10120.1	0.0	EIL family protein
Bo2g010310	NAC	AT3G10480.2	4e-71	NAC domain containing protein 50
Bo2g010330	bZIP	AT5G11260.1	2e-79	bZIP family protein
Bo2g010950	NF-YA	AT5G12840.1	1e-103	nuclear factor Y, subunit A1
Bo2g011120	NAC	AT5G13180.1	1e-148	NAC domain containing protein 83
Bo2g011720	bHLH	AT2G24260.1	3e-06	LJRHL1-like 1
Bo2g012920	Nin-like	AT5G53040.1	9e-09	RWP-RK domain-containing protein
Bo2g013870	SBP	AT5G18830.2	2e-24	squamosa promoter binding protein-like 7
Bo2g023430	EIL	AT5G21120.1	0.0	ETHYLENE-INSENSITIVE3-like 2
Bo2g023870	NAC	AT5G22380.1	1e-157	NAC domain containing protein 90
Bo2g062560	bHLH	AT1G69010.1	1e-163	BES1-interacting Myc-like protein 2
Bo2g062760	bHLH	AT4G21330.1	1e-30	bHLH family protein
Bo2g064390	TCP	AT1G69690.1	1e-152	TCP family protein
Bo2g094650	BES1	AT1G78700.1	1e-157	BES1/BZR1 homolog 4
Bo2g137260	WRKY	AT2G03340.1	1e-123	WRKY DNA-binding protein 3
Bo2g144870	LBD	AT3G27650.1	3e-87	LOB domain-containing protein 25
Bo2g165540	HSF	AT4G18870.1	2e-18	HSF family protein
Bo3g002330	E2F/DP	AT5G03415.1	1e-165	Transcription factor DP
Bo3g002510	Trihelix	AT5G03680.1	0.0	Trihelix family protein
Bo3g004670	TCP	AT5G08070.1	3e-94	TCP domain protein 17
Bo3g009040	NAC	AT5G13180.1	1e-147	NAC domain containing protein 83
Bo3g017520	Dof	AT5G60200.1	1e-154	TARGET OF MONOPTEROS 6
Bo3g021100	WRKY	AT5G56270.1	0.0	WRKY DNA-binding protein 2
Bo3g021460	WRKY	AT4G26640.2	0.0	WRKY family protein
Bo3g021940	bHLH	AT5G54680.1	1e-152	bHLH family protein
Bo3g031830	Dof	AT2G37590.1	1e-136	DNA binding with one finger 2.4
Bo3g034290	FAR1	AT4G38180.1	0.0	FAR1-related sequence 5
Bo3g035070	bZIP	AT2G40620.1	1e-160	bZIP family protein
Bo3g036000	LBD	AT2G42430.1	4e-69	lateral organ boundaries-domain 16
Bo3g036030	LBD	AT2G42430.1	1e-153	lateral organ boundaries-domain 16
Bo3g036290	NAC	AT2G43000.1	1e-166	NAC domain containing protein 42
Bo3g036400	bHLH	AT2G43140.2	1e-101	bHLH family protein
Bo3g037400	WRKY	AT2G44745.1	1e-112	WRKY family protein
Bo3g037600	GRAS	AT2G45160.1	0.0	GRAS family protein
Bo3g037630	YABBY	AT2G45190.1	1e-135	YABBY family protein
Bo3g066850	NAC	AT3G15500.1	1e-165	NAC domain containing protein 3
Bo4g004680	WRKY	AT2G47260.1	1e-146	WRKY DNA-binding protein 23
Bo4g024310	GATA	AT2G45050.1	1e-134	GATA transcription factor 2
Bo4g043600	Trihelix	AT2G33550.1	1e-171	Trihelix family protein
Bo4g059520	LBD	AT2G30340.1	1e-133	LOB domain-containing protein 13
Bo4g125710	bZIP	AT3G51960.1	3e-82	basic leucine zipper 24
Bo4g136990	NF-YC	AT5G38140.1	6e-24	nuclear factor Y, subunit C12
Bo4g186090	bZIP	AT2G36270.1	0.0	bZIP family protein
Bo4g186180	GeBP	AT2G36340.1	1e-81	DNA-binding storekeeper protein-related transcriptional regulator
Bo4g188890	bHLH	AT2G40200.1	1e-139	bHLH family protein
Bo4g190700	bHLH	AT2G41130.1	1e-151	bHLH family protein
Bo4g195320	GATA	AT2G45050.1	1e-128	GATA transcription factor 2
Bo4g195520	LBD	AT2G45420.1	1e-123	LOB domain-containing protein 18
Bo5g002820	NAC	AT1G01010.1	3e-94	NAC domain containing protein 1
Bo5g002830	NAC	AT1G01010.1	1e-108	NAC domain containing protein 1
Bo5g004230	bZIP	AT1G03970.1	1e-112	G-box binding factor 4
Bo5g006930	bHLH	AT1G05710.3	5e-88	bHLH family protein
Bo5g008260	GRAS	AT1G07520.1	0.0	GRAS family protein
Bo5g017580	bZIP	AT1G13600.1	1e-117	basic leucine-zipper 58
Bo5g050670	FAR1	AT4G38180.1	1e-135	FAR1-related sequence 5
Bo5g062590	NAC	AT1G25580.1	2e-58	NAC family protein
Bo5g086900	NAC	AT1G32770.1	1e-105	NAC domain containing protein 12
Bo5g122710	NAC	AT3G17730.1	1e-168	NAC domain containing protein 57
Bo5g123610	GATA	AT3G16870.1	4e-70	GATA transcription factor 17
Bo6g030920	NAC	AT3G15510.1	1e-125	NAC domain containing protein 2
Bo6g064760	GeBP	AT2G36340.1	2e-13	DNA-binding storekeeper protein-related transcriptional regulator
Bo6g064960	NAC	AT3G56520.1	3e-82	NAC family protein
Bo6g066380	bZIP	AT1G06850.1	4e-93	basic leucine-zipper 52
Bo6g067310	S1Fa-like	AT2G37120.1	5e-26	S1FA-like DNA-binding protein
Bo6g079180	NAC	AT3G61910.1	0.0	NAC domain protein 66
Bo6g095860	bHLH	AT1G68810.1	0.0	bHLH family protein
Bo6g118030	EIL	AT1G73730.1	0.0	ETHYLENE-INSENSITIVE3-like 3
Bo6g118870	ZF-HD	AT1G74660.1	7e-50	mini zinc finger 1
Bo6g120360	FAR1	AT1G76320.1	0.0	FAR1-related sequence 4
Bo6g120870	Trihelix	AT1G76880.1	0.0	Trihelix family protein
Bo6g121590	bZIP	AT1G77920.1	0.0	bZIP family protein
Bo6g122190	BES1	AT1G78700.1	1e-164	BES1/BZR1 homolog 4
Bo7g030700	NAC	AT3G56520.1	8e-35	NAC family protein
Bo7g064180	Nin-like	AT5G66990.1	3e-99	RWP-RK domain-containing protein
Bo7g065010	NAC	AT5G66300.1	1e-174	NAC domain containing protein 105
Bo7g075540	NAC	AT5G46590.1	1e-163	NAC domain containing protein 96
Bo7g077790	NF-YB	AT5G47640.1	1e-44	nuclear factor Y, subunit B2
Bo7g077820	NF-YB	AT5G47660.1	1e-159	Trihelix family protein
Bo7g080470	NAC	AT2G02450.2	0.0	NAC domain containing protein 35
Bo7g095740	CPP	AT5G25790.1	0.0	Tesmin/TSO1-like CXC domain-containing protein
Bo7g096540	bZIP	AT5G24800.1	1e-168	basic leucine zipper 9
Bo7g097170	WRKY	AT5G24110.1	1e-159	WRKY DNA-binding protein 30
Bo7g098020	bZIP	AT5G60830.1	2e-85	basic leucine-zipper 70
Bo7g098050	Dof	AT5G60850.1	1e-136	OBF binding protein 4
Bo7g098620	NAC	AT5G61430.1	0.0	NAC domain containing protein 100
Bo7g100590	ZF-HD	AT3G50890.1	1e-125	homeobox protein 28
Bo7g104200	GATA	AT4G16141.1	2e-73	GATA family protein
Bo7g104400	bHLH	AT4G16430.1	0.0	bHLH family protein
Bo7g105800	WRKY	AT4G18170.1	0.0	WRKY DNA-binding protein 28
Bo7g106320	HSF	AT4G18880.1	0.0	heat shock transcription factor A4A
Bo7g109290	Nin-like	AT4G24020.1	0.0	NIN like protein 7
Bo7g109320	Dof	AT4G24060.1	1e-174	Dof family protein
Bo7g110290	bHLH	AT4G25410.1	1e-102	bHLH family protein
Bo7g110920	WRKY	AT4G26440.1	0.0	WRKY DNA-binding protein 34
Bo7g111000	WRKY	AT4G26640.2	0.0	WRKY family protein
Bo7g111770	HSF	AT4G18870.1	5e-21	HSF family protein
Bo7g113170	NAC	AT4G28500.1	0.0	NAC domain containing protein 73
Bo7g115890	GATA	AT4G32890.1	1e-175	GATA transcription factor 9
Bo7g116570	bZIP	AT4G34000.1	0.0	abscisic acid responsive elements-binding factor 3
Bo7g118000	bHLH	AT4G36540.2	1e-156	BR enhanced expression 2
Bo7g118320	HSF	AT4G36990.1	1e-143	heat shock factor 4
Bo7g118720	bZIP	AT4G37730.1	1e-119	basic leucine-zipper 7
Bo7g119200	WRKY	AT4G39410.1	1e-143	WRKY DNA-binding protein 13
Bo8g005780	bHLH	AT1G05710.3	4e-97	bHLH family protein
Bo8g059520	bHLH	AT1G10585.1	8e-92	bHLH family protein
Bo8g066030	Whirly	AT1G14410.1	1e-164	ssDNA-binding transcriptional regulator
Bo8g068160	WRKY	AT1G18860.1	0.0	WRKY DNA-binding protein 61
Bo8g068640	Trihelix	AT3G54390.1	7e-44	sequence-specific DNA binding transcription factors
Bo8g070690	Trihelix	AT1G21200.1	0.0	sequence-specific DNA binding transcription factors
Bo8g071490	bHLH	AT1G22490.1	1e-149	bHLH family protein
Bo8g076700	E2F/DP	AT3G48160.2	0.0	DP-E2F-like 1
Bo8g079710	bHLH	AT3G50330.1	1e-104	bHLH family protein
Bo8g079910	Dof	AT3G50410.1	1e-101	OBF binding protein 1
Bo8g080660	Dof	AT3G52440.1	1e-150	Dof family protein
Bo8g082690	NF-YB	AT3G53340.1	1e-99	nuclear factor Y, subunit B10
Bo8g083660	SRS	AT3G54430.1	5e-81	SHI-related sequence 6
Bo8g092770	Trihelix	AT3G58630.1	1e-155	sequence-specific DNA binding transcription factors
Bo8g093280	FAR1	AT3G59470.2	1e-163	FAR1 family protein
Bo8g097330	Dof	AT3G61850.4	0.0	Dof family protein
Bo8g097780	WRKY	AT3G62340.1	3e-96	WRKY family protein
Bo8g098580	HSF	AT3G63350.1	1e-147	HSF family protein
Bo8g099810	NAC	AT2G24430.2	0.0	NAC domain containing protein 38
Bo8g101770	SRS	AT2G21400.1	2e-78	SHI-related sequence3
Bo8g101900	BBR-BPC	AT2G21240.1	7e-49	basic pentacysteine 4
Bo8g102770	BES1	AT1G19350.3	1e-171	BES1 family protein
Bo8g106630	ZF-HD	AT1G14687.1	3e-94	homeobox protein 32
Bo8g106790	ZF-HD	AT1G14440.1	0.0	homeobox protein 31
Bo8g107400	Trihelix	AT1G13450.1	0.0	Trihelix family protein
Bo8g109390	bHLH	AT1G10610.1	1e-172	bHLH family protein
Bo9g005930	bHLH	AT4G02590.2	1e-109	bHLH family protein
Bo9g008770	NAC	AT3G29035.1	1e-167	NAC domain containing protein 3
Bo9g009810	bZIP	AT5G49450.1	2e-76	basic leucine-zipper 1
Bo9g013780	WRKY	AT5G24110.1	1e-153	WRKY DNA-binding protein 30
Bo9g028760	bHLH	AT1G62975.1	1e-125	bHLH family protein
Bo9g150010	EIL	AT5G21120.1	0.0	ETHYLENE-INSENSITIVE3-like 2
Bo9g168950	NAC	AT5G13180.1	1e-152	NAC domain containing protein 83
Bo9g169460	SRS	AT5G12330.1	1e-153	Lateral root primordium (LRP) protein-related
Bo9g175110	NF-YC	AT3G12480.1	1e-105	nuclear factor Y, subunit C11
Bo9g175670	NAC	AT5G07680.1	1e-173	NAC domain containing protein 80
Bo9g175710	bZIP	AT3G12250.1	0.0	TGACG motif-binding factor 6
Bo9g181780	HSF	AT5G03720.1	0.0	heat shock transcription factor A3
Bo6g081980	ARF	AT1G77850.1	0.0	auxin response factor 17
Bo7g114200	ARF	AT4G30080.1	0.0	auxin response factor 16
Bo3g001110	B3	AT1G01030.1	1e-172	B3 family protein
Bo3g022340	B3	AT4G01500.1	7e-64	B3 family protein
Bo3g034270	B3	AT4G31660.1	3e-46	B3 family protein
Bo4g154840	B3	AT2G24645.1	0.0	B3 family protein
Bo4g183050	B3	AT3G17010.1	2e-42	B3 family protein
